schema_version,customer_id,driver_id,persona_type,service_month,month,selected_policy_id,basis_status,basis_trip_count,scored_trip_count,dbscan_cluster_count,living_zone_departure_p90_raw_m,living_zone_departure_p90_threshold_m,living_zone_departure_threshold_sample_count,living_zone_departure_threshold_percentile,monthly_total_distance_km,monthly_annualized_distance_km,in_zone_distance_km,out_zone_distance_km,in_zone_distance_ratio,out_zone_distance_ratio,out_zone_ratio_delta,baseline_night_ratio,monthly_night_ratio,night_ratio_delta,baseline_risk_rate_per_100km,monthly_risk_rate_per_100km,risk_rate_delta_per_100km,monthly_risk_signal_count,in_zone_night_ratio,in_zone_risk_rate_per_100km,out_zone_night_ratio,out_zone_risk_rate_per_100km,mileage_score,in_zone_safe_driving_score,out_zone_safe_driving_score,out_zone_pattern_change_risk,monthly_integrated_evidence_score,score_role,existing_living_zone_trip_count,candidate_living_zone_trip_count,out_zone_safe_driving_trip_count,out_zone_pattern_change_risk_trip_count,dominant_interpretation,reason_codes,scenario_phase
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,38,17,2,799.94,799.94,38,0.9,518.43,6221.16,374.88,143.55,0.7231,0.2769,0.0361,0.0561,0.0549,-0.0012,1.2098,1.1573,-0.0525,6,0.0759,1.067,0.0,1.3932,48.16,92.69,92.34,9.51,78.82,annual_decision_evidence_not_monthly_discount,12,0,3,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,18,2,735.63,735.63,37,0.9,494.6,5935.2,342.7,151.9,0.6929,0.3071,-0.0316,0.0546,0.0687,0.0141,1.1201,1.2131,0.093,6,0.0,1.1672,0.2238,1.3167,50.54,93.0,89.4,6.88,79.57,annual_decision_evidence_not_monthly_discount,13,0,3,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,34,19,2,788.21,788.21,34,0.9,580.66,6967.92,458.76,121.9,0.7901,0.2099,-0.0643,0.0632,0.0633,0.0001,1.2138,1.2055,-0.0082,7,0.0801,1.0899,0.0,1.6407,41.93,92.5,90.98,5.54,77.42,annual_decision_evidence_not_monthly_discount,15,0,2,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,32,14,2,636.59,636.59,32,0.9,427.32,5127.84,369.95,57.37,0.8657,0.1343,-0.1259,0.0,0.0,0.0,1.174,1.1701,-0.0039,5,0.0,1.0812,0.0,1.7431,57.27,93.51,90.41,5.36,82.24,annual_decision_evidence_not_monthly_discount,12,0,1,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,14,2,593.5,593.5,28,0.9,399.93,4799.16,296.53,103.4,0.7415,0.2585,-0.0005,0.0,0.0,0.0,1.1806,1.2502,0.0696,5,0.0,1.3489,0.0,0.9671,60.01,91.91,94.68,5.71,83.37,annual_decision_evidence_not_monthly_discount,10,0,3,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,17,2,612.76,612.76,28,0.9,503.14,6037.68,314.87,188.27,0.6258,0.3742,0.136,0.0,0.044,0.044,1.2088,1.1925,-0.0163,6,0.0703,0.3176,0.0,2.6558,49.69,97.25,84.91,25.56,75.95,annual_decision_evidence_not_monthly_discount,11,0,1,5,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,15,3,530.16,530.16,31,0.9,454.71,5456.52,342.48,112.23,0.7532,0.2468,0.0055,0.0245,0.0,-0.0245,1.2181,1.0996,-0.1185,5,0.0,1.168,0.0,0.891,54.53,92.99,95.1,5.64,82.15,annual_decision_evidence_not_monthly_discount,11,0,3,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,15,2,519.2,519.2,32,0.9,476.62,5719.44,241.18,235.44,0.506,0.494,0.1129,0.0231,0.0,-0.0231,1.1484,1.2589,0.1105,6,0.0,1.6585,0.0,0.8495,52.34,90.05,92.45,19.72,77.26,annual_decision_evidence_not_monthly_discount,8,0,5,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,16,2,668.73,668.73,29,0.9,503.14,6037.68,422.47,80.67,0.8397,0.1603,-0.0536,0.0,0.0,0.0,1.2177,1.1925,-0.0252,6,0.0,0.9468,0.0,2.4792,49.69,94.32,86.36,5.62,79.35,annual_decision_evidence_not_monthly_discount,13,0,2,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,30,16,2,651.81,651.81,30,0.9,460.19,5522.28,370.09,90.1,0.8042,0.1958,0.0119,0.0,0.0,0.0,1.1592,1.3038,0.1446,6,0.0,1.6212,0.0,0.0,53.98,90.27,100.0,7.74,81.73,annual_decision_evidence_not_monthly_discount,13,0,3,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,30,17,2,688.25,688.25,30,0.9,482.11,5785.32,450.7,31.41,0.9348,0.0652,-0.0965,0.0,0.0628,0.0628,1.2254,1.2445,0.0192,6,0.0672,1.3313,0.0,0.0,51.79,91.21,100.0,11.67,80.57,annual_decision_evidence_not_monthly_discount,16,0,1,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,17,2,675.99,675.99,32,0.9,527.68,6332.16,347.62,180.06,0.6588,0.3412,0.171,0.0334,0.0639,0.0306,1.3208,1.1371,-0.1838,6,0.097,0.863,0.0,1.6661,47.23,93.66,90.84,28.3,74.78,annual_decision_evidence_not_monthly_discount,11,1,3,2,existing_living_zone,CANDIDATE_LIVING_ZONE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,15,2,667.28,667.28,33,0.9,476.62,5719.44,374.77,101.85,0.7863,0.2137,-0.0124,0.0655,0.0,-0.0655,1.2283,1.2589,0.0306,6,0.0,1.601,0.0,0.0,52.34,90.39,100.0,6.15,81.59,annual_decision_evidence_not_monthly_discount,12,0,3,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,17,2,679.0,679.0,31,0.9,454.71,5456.52,346.41,108.3,0.7618,0.2382,0.0401,0.0346,0.0448,0.0102,1.2297,1.0996,-0.1301,5,0.0587,1.4434,0.0,0.0,54.53,90.64,100.0,10.11,81.53,annual_decision_evidence_not_monthly_discount,13,0,4,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_022,driver_022,medical_visit_pattern,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,18,2,687.49,687.49,31,0.9,533.83,6405.96,430.11,103.72,0.8057,0.1943,-0.0007,0.0227,0.0525,0.0297,1.2279,1.124,-0.104,6,0.0,1.1625,0.27,0.9641,46.62,93.03,90.65,7.97,78.43,annual_decision_evidence_not_monthly_discount,14,0,2,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,39,18,3,624.31,624.31,39,0.9,517.28,6207.36,454.3,62.98,0.8782,0.1218,-0.0482,0.0506,0.0538,0.0032,1.2343,1.1599,-0.0744,6,0.0613,1.3207,0.0,0.0,48.27,91.34,100.0,5.32,80.82,annual_decision_evidence_not_monthly_discount,16,0,2,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,36,16,3,536.87,536.87,36,0.9,484.12,5809.44,448.17,35.95,0.9257,0.0743,-0.2109,0.0579,0.0,-0.0579,1.1393,1.2394,0.1001,6,0.0,1.3388,0.0,0.0,51.59,91.97,100.0,6.13,81.84,annual_decision_evidence_not_monthly_discount,15,0,1,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,35,20,2,439.71,500.0,35,0.9,609.06,7308.72,338.58,270.48,0.5559,0.4441,0.2346,0.0269,0.0536,0.0267,1.3536,1.1493,-0.2043,7,0.0,1.4768,0.1207,0.7394,39.09,91.14,92.24,35.29,70.46,annual_decision_evidence_not_monthly_discount,11,0,7,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,18,2,436.04,500.0,37,0.9,550.44,6605.28,346.93,203.51,0.6303,0.3697,0.1024,0.0293,0.0533,0.024,1.1658,1.2717,0.1059,7,0.0,0.5765,0.1441,2.4569,44.96,96.54,83.93,20.71,75.09,annual_decision_evidence_not_monthly_discount,11,0,2,5,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,20,2,628.02,628.02,37,0.9,576.96,6923.52,435.7,141.26,0.7552,0.2448,0.0221,0.0552,0.0564,0.0012,1.2475,1.2133,-0.0342,7,0.0747,1.3771,0.0,0.7079,42.3,90.84,96.11,7.95,77.57,annual_decision_evidence_not_monthly_discount,15,0,4,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,38,21,2,640.01,640.01,38,0.9,609.06,7308.72,504.68,104.38,0.8286,0.1714,-0.1126,0.0549,0.0565,0.0017,1.2418,1.1493,-0.0925,7,0.0682,1.1889,0.0,0.958,39.09,92.05,94.73,5.17,77.25,annual_decision_evidence_not_monthly_discount,17,0,3,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,39,20,2,624.76,624.76,39,0.9,557.07,6684.84,531.96,25.11,0.9549,0.0451,-0.1747,0.0599,0.0488,-0.0111,1.0737,1.2566,0.1829,7,0.0511,1.3159,0.0,0.0,44.29,91.49,100.0,6.16,79.5,annual_decision_evidence_not_monthly_discount,19,0,1,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,40,21,2,633.24,633.24,40,0.9,583.6,7003.2,398.23,185.37,0.6824,0.3176,0.1627,0.054,0.0504,-0.0037,1.2278,1.1995,-0.0283,7,0.0738,0.7533,0.0,2.1578,41.64,94.59,88.13,23.98,73.7,annual_decision_evidence_not_monthly_discount,14,0,5,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,39,23,2,641.88,641.88,39,0.9,638.77,7665.24,490.61,148.16,0.7681,0.2319,0.0605,0.0272,0.0528,0.0256,1.2949,1.2524,-0.0425,8,0.0687,1.6306,0.0,0.0,36.12,89.39,100.0,14.84,74.69,annual_decision_evidence_not_monthly_discount,17,0,6,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,43,20,2,602.24,602.24,43,0.9,576.96,6923.52,428.53,148.43,0.7427,0.2573,-0.0205,0.0526,0.0607,0.0082,1.1661,1.2133,0.0472,7,0.0817,1.1668,0.0,1.3474,42.3,92.02,92.59,6.31,77.55,annual_decision_evidence_not_monthly_discount,15,0,3,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,42,18,2,437.57,500.0,42,0.9,550.44,6605.28,351.76,198.68,0.6391,0.3609,0.1116,0.0576,0.0485,-0.009,1.2559,1.2717,0.0158,7,0.0,1.7057,0.1344,0.5033,44.96,89.77,95.0,18.93,75.63,annual_decision_evidence_not_monthly_discount,12,0,4,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_023,driver_023,medical_visit_pattern,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,23,3,450.15,500.0,37,0.9,646.24,7754.88,414.65,231.59,0.6416,0.3584,0.1276,0.0559,0.0467,-0.0091,1.2668,1.2379,-0.0289,8,0.0,1.2058,0.1304,1.2954,35.38,92.77,90.75,20.1,72.58,annual_decision_evidence_not_monthly_discount,15,0,4,4,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,26,13,2,587.03,587.03,26,0.9,359.85,4318.2,334.96,24.89,0.9308,0.0692,-0.1074,0.0,0.0,0.0,1.2674,1.1116,-0.1558,4,0.0,1.1942,0.0,0.0,64.02,92.83,100.0,4.62,86.13,annual_decision_evidence_not_monthly_discount,12,0,1,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,25,12,2,651.17,651.17,25,0.9,336.78,4041.36,305.24,31.54,0.9063,0.0937,-0.0603,0.0,0.0,0.0,1.0776,1.1877,0.1101,4,0.0,0.6552,0.0,6.3412,66.32,96.07,65.12,5.55,80.63,annual_decision_evidence_not_monthly_discount,11,0,0,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,25,16,2,190.56,500.0,25,0.9,423.7,5084.4,226.94,196.76,0.5356,0.4644,0.151,0.0,0.0,0.0,1.1484,1.1801,0.0317,5,0.0,2.2032,0.0,0.0,57.63,86.78,97.71,22.46,78.37,annual_decision_evidence_not_monthly_discount,9,0,7,0,existing_living_zone,OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,13,2,521.97,521.97,28,0.9,382.92,4595.04,295.94,86.98,0.7729,0.2271,-0.0433,0.0,0.0,0.0,1.1835,1.3058,0.1223,5,0.0,1.0137,0.0,2.2994,61.71,93.92,87.35,6.38,82.88,annual_decision_evidence_not_monthly_discount,10,0,1,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,13,2,666.47,666.47,28,0.9,401.37,4816.44,367.55,33.82,0.9157,0.0843,-0.1296,0.0,0.0,0.0,1.1454,1.2457,0.1003,5,0.0,1.3604,0.0,0.0,59.86,91.84,100.0,6.27,84.26,annual_decision_evidence_not_monthly_discount,12,0,1,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,25,15,2,607.12,607.12,25,0.9,423.7,5084.4,251.89,171.81,0.5945,0.4055,0.2445,0.0,0.0,0.0,1.3332,1.1801,-0.1531,5,0.0,1.191,0.0,1.1641,57.63,92.85,92.49,33.53,76.94,annual_decision_evidence_not_monthly_discount,9,0,4,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,12,2,473.31,500.0,27,0.9,387.53,4650.36,293.7,93.83,0.7579,0.2421,-0.0159,0.0,0.0,0.0,1.2546,1.2902,0.0357,5,0.0,1.3619,0.0,1.0658,61.25,91.83,94.14,6.43,83.47,annual_decision_evidence_not_monthly_discount,9,0,2,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,13,3,487.42,500.0,27,0.9,405.98,4871.76,312.58,93.4,0.7699,0.2301,-0.0114,0.0,0.0,0.0,1.2327,1.2316,-0.0011,5,0.0,1.2797,0.0,1.0707,59.4,92.32,94.11,5.77,83.18,annual_decision_evidence_not_monthly_discount,10,0,2,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,15,2,707.91,707.91,24,0.9,444.36,5332.32,365.13,79.23,0.8217,0.1783,0.051,0.0,0.0,0.0,1.3119,1.1252,-0.1867,5,0.0,1.0955,0.0,1.2621,55.56,93.43,93.06,10.95,81.12,annual_decision_evidence_not_monthly_discount,12,0,2,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,14,2,549.8,549.8,28,0.9,401.37,4816.44,202.37,199.0,0.5042,0.4958,0.2549,0.0,0.0,0.0,1.176,1.2457,0.0697,5,0.0,1.4824,0.0,1.005,59.86,91.11,91.56,35.44,76.52,annual_decision_evidence_not_monthly_discount,7,0,5,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,13,2,689.34,689.34,28,0.9,382.92,4595.04,355.74,27.18,0.929,0.071,-0.0658,0.0,0.0,0.0,1.2185,1.3058,0.0872,5,0.0,1.4055,0.0,0.0,61.71,91.57,100.0,6.21,84.74,annual_decision_evidence_not_monthly_discount,12,0,1,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_024,driver_024,medical_visit_pattern,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,17,2,717.16,717.16,26,0.9,449.52,5394.24,399.35,50.17,0.8884,0.1116,-0.0439,0.0,0.0635,0.0635,1.2005,1.1123,-0.0882,5,0.0715,1.252,0.0,0.0,55.05,91.63,100.0,10.76,81.85,annual_decision_evidence_not_monthly_discount,15,0,2,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,36,17,3,776.4,776.4,36,0.9,487.29,5847.48,360.98,126.31,0.7408,0.2592,0.0267,0.0502,0.0645,0.0143,1.2167,1.2313,0.0146,6,0.0,1.6621,0.2488,0.0,51.27,90.03,96.27,9.91,79.66,annual_decision_evidence_not_monthly_discount,12,0,4,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,16,2,770.53,770.53,33,0.9,456.06,5472.72,374.07,81.99,0.8202,0.1798,-0.0534,0.0618,0.0,-0.0618,1.2197,1.0963,-0.1234,5,0.0,1.0693,0.0,1.2197,54.39,93.58,93.29,4.69,82.11,annual_decision_evidence_not_monthly_discount,13,0,2,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
