trip_id,visit_event_id,driver_id,designed_type,environment_id,dataset_partition,data_quality,month,period_role,visit_date,visit_label,latitude,longitude,trip_distance_km,risk_event_count,data_coverage_pct,source_status
gaip-110-202612-02,visit-gaip-110-202612-02,gaip-110,mobility_risk_cochange,suburban_mid_density,development,good,2026-12,evaluation,2026-12-04,Routine Hub A,38.13934,127.951814,9.38,0,96.2,simulated
gaip-110-202612-03,visit-gaip-110-202612-03,gaip-110,mobility_risk_cochange,suburban_mid_density,development,good,2026-12,evaluation,2026-12-07,New Hub,38.208233,127.89139,25.54,2,99.5,simulated
gaip-110-202612-04,visit-gaip-110-202612-04,gaip-110,mobility_risk_cochange,suburban_mid_density,development,good,2026-12,evaluation,2026-12-10,New Hub,38.208415,127.89105,21.33,1,96.0,simulated
gaip-110-202612-05,visit-gaip-110-202612-05,gaip-110,mobility_risk_cochange,suburban_mid_density,development,good,2026-12,evaluation,2026-12-13,New Hub,38.208455,127.889996,20.01,2,97.0,simulated
gaip-110-202612-06,visit-gaip-110-202612-06,gaip-110,mobility_risk_cochange,suburban_mid_density,development,good,2026-12,evaluation,2026-12-16,Routine Hub B,38.148064,127.963092,16.08,1,96.3,simulated
gaip-111-202511-01,visit-gaip-111-202511-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-11,baseline,2025-11-26,Routine Hub B,37.315753,128.599255,35.62,0,97.2,simulated
gaip-111-202511-02,visit-gaip-111-202511-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-11,baseline,2025-11-04,Routine Hub A,37.297039,128.577662,26.44,0,97.4,simulated
gaip-111-202511-03,visit-gaip-111-202511-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-11,baseline,2025-11-07,Routine Hub A,37.296855,128.578132,23.99,0,96.2,simulated
gaip-111-202511-04,visit-gaip-111-202511-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-11,baseline,2025-11-10,Routine Hub A,37.296849,128.578147,24.13,0,99.2,simulated
gaip-111-202511-05,visit-gaip-111-202511-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-11,baseline,2025-11-13,Routine Hub A,37.297257,128.578321,22.68,0,100.0,simulated
gaip-111-202511-06,visit-gaip-111-202511-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-11,baseline,2025-11-16,Routine Hub A,37.297258,128.578539,22.63,0,99.7,simulated
gaip-111-202512-01,visit-gaip-111-202512-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-12,baseline,2025-12-26,Routine Hub A,37.296623,128.576308,26.48,0,97.4,simulated
gaip-111-202512-02,visit-gaip-111-202512-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-12,baseline,2025-12-04,Routine Hub A,37.297604,128.578217,25.56,0,95.3,simulated
gaip-111-202512-03,visit-gaip-111-202512-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-12,baseline,2025-12-07,Routine Hub A,37.296927,128.577328,24.65,0,99.4,simulated
gaip-111-202512-04,visit-gaip-111-202512-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-12,baseline,2025-12-10,Routine Hub A,37.296519,128.577337,22.73,0,95.8,simulated
gaip-111-202512-05,visit-gaip-111-202512-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-12,baseline,2025-12-13,Routine Hub A,37.297177,128.577551,27.55,0,96.7,simulated
gaip-111-202512-06,visit-gaip-111-202512-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2025-12,baseline,2025-12-16,Routine Hub A,37.29685,128.577548,25.24,0,98.2,simulated
gaip-111-202601-01,visit-gaip-111-202601-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-01,evaluation,2026-01-26,Routine Hub B,37.315392,128.598747,38.14,0,96.2,simulated
gaip-111-202601-02,visit-gaip-111-202601-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-01,evaluation,2026-01-04,Routine Hub B,37.314348,128.599263,44.1,0,97.1,simulated
gaip-111-202601-03,visit-gaip-111-202601-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-01,evaluation,2026-01-07,Routine Hub A,37.296576,128.576889,22.7,0,95.5,simulated
gaip-111-202601-04,visit-gaip-111-202601-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-01,evaluation,2026-01-10,Routine Hub A,37.297082,128.578368,21.91,0,99.6,simulated
gaip-111-202601-05,visit-gaip-111-202601-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-01,evaluation,2026-01-13,Routine Hub A,37.296906,128.57758,25.04,0,96.1,simulated
gaip-111-202601-06,visit-gaip-111-202601-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-01,evaluation,2026-01-16,Routine Hub A,37.296621,128.577407,27.46,0,99.6,simulated
gaip-111-202601-07,visit-gaip-111-202601-07,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-01,evaluation,2026-01-19,Routine Hub A,37.297598,128.578332,22.26,0,95.9,simulated
gaip-111-202602-01,visit-gaip-111-202602-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-02,evaluation,2026-02-26,Routine Hub A,37.296591,128.576963,19.88,0,96.8,simulated
gaip-111-202602-02,visit-gaip-111-202602-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-02,evaluation,2026-02-04,Routine Hub A,37.297166,128.577618,21.41,0,98.8,simulated
gaip-111-202602-03,visit-gaip-111-202602-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-02,evaluation,2026-02-07,Routine Hub A,37.297838,128.577761,23.33,0,95.3,simulated
gaip-111-202602-04,visit-gaip-111-202602-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-02,evaluation,2026-02-10,Routine Hub A,37.29768,128.578563,25.05,0,98.6,simulated
gaip-111-202602-05,visit-gaip-111-202602-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-02,evaluation,2026-02-13,Routine Hub A,37.297182,128.576906,23.07,0,98.7,simulated
gaip-111-202603-01,visit-gaip-111-202603-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-03,evaluation,2026-03-26,Routine Hub A,37.297136,128.576609,23.03,0,97.6,simulated
gaip-111-202603-02,visit-gaip-111-202603-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-03,evaluation,2026-03-04,Routine Hub B,37.313944,128.59858,38.67,0,97.3,simulated
gaip-111-202603-03,visit-gaip-111-202603-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-03,evaluation,2026-03-07,Routine Hub A,37.2973,128.577122,27.68,0,98.8,simulated
gaip-111-202603-04,visit-gaip-111-202603-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-03,evaluation,2026-03-10,Routine Hub A,37.297172,128.577687,24.49,0,95.1,simulated
gaip-111-202603-05,visit-gaip-111-202603-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-03,evaluation,2026-03-13,Routine Hub B,37.314145,128.598991,39.44,0,99.2,simulated
gaip-111-202603-06,visit-gaip-111-202603-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-03,evaluation,2026-03-16,Routine Hub B,37.315363,128.600244,33.08,0,95.3,simulated
gaip-111-202604-01,visit-gaip-111-202604-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-04,evaluation,2026-04-26,Routine Hub A,37.296233,128.577808,21.22,1,97.7,simulated
gaip-111-202604-02,visit-gaip-111-202604-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-04,evaluation,2026-04-04,Routine Hub B,37.314511,128.598414,41.93,0,97.3,simulated
gaip-111-202604-03,visit-gaip-111-202604-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-04,evaluation,2026-04-07,Routine Hub B,37.315186,128.598513,36.0,0,97.0,simulated
gaip-111-202604-04,visit-gaip-111-202604-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-04,evaluation,2026-04-10,Routine Hub B,37.31504,128.599733,36.09,0,99.2,simulated
gaip-111-202604-05,visit-gaip-111-202604-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-04,evaluation,2026-04-13,Routine Hub B,37.314707,128.598871,33.25,0,99.3,simulated
gaip-111-202605-01,visit-gaip-111-202605-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-05,evaluation,2026-05-26,Routine Hub B,37.314182,128.598333,33.75,0,97.9,simulated
gaip-111-202605-02,visit-gaip-111-202605-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-05,evaluation,2026-05-04,Routine Hub A,37.297554,128.577511,25.8,0,97.2,simulated
gaip-111-202605-03,visit-gaip-111-202605-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-05,evaluation,2026-05-07,Routine Hub A,37.297464,128.576794,23.91,0,96.4,simulated
gaip-111-202605-04,visit-gaip-111-202605-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-05,evaluation,2026-05-10,Routine Hub A,37.297193,128.576691,21.41,0,98.1,simulated
gaip-111-202605-05,visit-gaip-111-202605-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-05,evaluation,2026-05-13,Routine Hub A,37.296751,128.577846,24.94,0,95.5,simulated
gaip-111-202605-06,visit-gaip-111-202605-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-05,evaluation,2026-05-16,Routine Hub A,37.297463,128.577666,19.8,0,98.2,simulated
gaip-111-202606-01,visit-gaip-111-202606-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-06,evaluation,2026-06-26,Routine Hub B,37.314556,128.59908,38.22,0,95.9,simulated
gaip-111-202606-02,visit-gaip-111-202606-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-06,evaluation,2026-06-04,Routine Hub B,37.314649,128.599832,44.71,0,95.4,simulated
gaip-111-202606-03,visit-gaip-111-202606-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-06,evaluation,2026-06-07,Routine Hub B,37.314983,128.599902,34.52,0,95.2,simulated
gaip-111-202606-04,visit-gaip-111-202606-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-06,evaluation,2026-06-10,Routine Hub A,37.297635,128.577062,22.26,0,98.7,simulated
gaip-111-202606-05,visit-gaip-111-202606-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-06,evaluation,2026-06-13,Routine Hub A,37.297549,128.576518,20.54,0,99.0,simulated
gaip-111-202607-01,visit-gaip-111-202607-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-07,evaluation,2026-07-26,Routine Hub A,37.297224,128.578163,26.17,0,99.0,simulated
gaip-111-202607-02,visit-gaip-111-202607-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-07,evaluation,2026-07-04,Routine Hub A,37.297886,128.577179,22.43,0,95.4,simulated
gaip-111-202607-03,visit-gaip-111-202607-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-07,evaluation,2026-07-07,Routine Hub A,37.297346,128.576949,24.68,0,99.3,simulated
gaip-111-202607-04,visit-gaip-111-202607-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-07,evaluation,2026-07-10,Routine Hub A,37.296799,128.577345,20.98,0,95.8,simulated
gaip-111-202607-05,visit-gaip-111-202607-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-07,evaluation,2026-07-13,Routine Hub B,37.315433,128.59785,43.51,0,98.3,simulated
gaip-111-202607-06,visit-gaip-111-202607-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-07,evaluation,2026-07-16,Routine Hub A,37.297064,128.57659,20.23,0,97.1,simulated
gaip-111-202608-01,visit-gaip-111-202608-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-08,evaluation,2026-08-26,New Hub,37.456516,128.436191,55.01,2,98.2,simulated
gaip-111-202608-02,visit-gaip-111-202608-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-08,evaluation,2026-08-04,New Hub,37.456646,128.43505,51.46,2,99.9,simulated
gaip-111-202608-03,visit-gaip-111-202608-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-08,evaluation,2026-08-07,New Hub,37.457665,128.435284,49.01,2,95.4,simulated
gaip-111-202608-04,visit-gaip-111-202608-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-08,evaluation,2026-08-10,New Hub,37.457317,128.435159,48.42,2,99.7,simulated
gaip-111-202608-05,visit-gaip-111-202608-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-08,evaluation,2026-08-13,New Hub,37.456005,128.435426,49.98,1,98.2,simulated
gaip-111-202608-06,visit-gaip-111-202608-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-08,evaluation,2026-08-16,New Hub,37.457764,128.434797,54.93,2,96.5,simulated
gaip-111-202609-01,visit-gaip-111-202609-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-09,evaluation,2026-09-26,New Hub,37.456777,128.434807,43.21,2,96.9,simulated
gaip-111-202609-02,visit-gaip-111-202609-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-09,evaluation,2026-09-04,New Hub,37.457688,128.435739,43.87,2,97.0,simulated
gaip-111-202609-03,visit-gaip-111-202609-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-09,evaluation,2026-09-07,New Hub,37.457159,128.436505,46.67,1,95.4,simulated
gaip-111-202609-04,visit-gaip-111-202609-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-09,evaluation,2026-09-10,Routine Hub B,37.314994,128.598511,35.6,0,95.4,simulated
gaip-111-202609-05,visit-gaip-111-202609-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-09,evaluation,2026-09-13,New Hub,37.45618,128.434723,53.75,2,95.7,simulated
gaip-111-202609-06,visit-gaip-111-202609-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-09,evaluation,2026-09-16,New Hub,37.456286,128.435129,47.94,2,99.3,simulated
gaip-111-202609-07,visit-gaip-111-202609-07,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-09,evaluation,2026-09-19,New Hub,37.457585,128.434943,50.05,2,99.8,simulated
gaip-111-202610-01,visit-gaip-111-202610-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-10,evaluation,2026-10-26,Routine Hub A,37.297803,128.578485,25.94,0,97.3,simulated
gaip-111-202610-02,visit-gaip-111-202610-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-10,evaluation,2026-10-04,Routine Hub B,37.315337,128.598177,43.83,0,95.2,simulated
gaip-111-202610-03,visit-gaip-111-202610-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-10,evaluation,2026-10-07,New Hub,37.457408,128.435419,47.55,2,97.7,simulated
gaip-111-202610-04,visit-gaip-111-202610-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-10,evaluation,2026-10-10,New Hub,37.456763,128.435276,42.96,2,96.1,simulated
gaip-111-202610-05,visit-gaip-111-202610-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-10,evaluation,2026-10-13,Routine Hub B,37.314623,128.599044,35.87,0,96.4,simulated
gaip-111-202610-06,visit-gaip-111-202610-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-10,evaluation,2026-10-16,Routine Hub B,37.313974,128.598292,44.88,0,97.5,simulated
gaip-111-202610-07,visit-gaip-111-202610-07,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-10,evaluation,2026-10-19,New Hub,37.457306,128.434879,48.99,2,97.6,simulated
gaip-111-202611-01,visit-gaip-111-202611-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-11,evaluation,2026-11-26,New Hub,37.457161,128.434753,45.15,1,97.5,simulated
gaip-111-202611-02,visit-gaip-111-202611-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-11,evaluation,2026-11-04,Routine Hub B,37.316122,128.598851,45.3,0,96.0,simulated
gaip-111-202611-03,visit-gaip-111-202611-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-11,evaluation,2026-11-07,New Hub,37.456739,128.435665,45.36,2,95.5,simulated
gaip-111-202611-04,visit-gaip-111-202611-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-11,evaluation,2026-11-10,Routine Hub B,37.31546,128.598292,35.62,0,99.1,simulated
gaip-111-202611-05,visit-gaip-111-202611-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-11,evaluation,2026-11-13,Routine Hub A,37.297958,128.577054,27.5,0,98.0,simulated
gaip-111-202611-06,visit-gaip-111-202611-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-11,evaluation,2026-11-16,Routine Hub A,37.298167,128.577049,23.79,0,97.0,simulated
gaip-111-202612-01,visit-gaip-111-202612-01,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-12,evaluation,2026-12-26,New Hub,37.456739,128.434626,48.94,2,99.0,simulated
gaip-111-202612-02,visit-gaip-111-202612-02,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-12,evaluation,2026-12-04,New Hub,37.456974,128.435539,42.22,2,99.8,simulated
gaip-111-202612-03,visit-gaip-111-202612-03,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-12,evaluation,2026-12-07,Routine Hub A,37.296293,128.577469,20.95,0,98.3,simulated
gaip-111-202612-04,visit-gaip-111-202612-04,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-12,evaluation,2026-12-10,Routine Hub A,37.29711,128.57616,24.98,0,97.1,simulated
gaip-111-202612-05,visit-gaip-111-202612-05,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-12,evaluation,2026-12-13,Routine Hub A,37.298181,128.576445,23.67,0,96.0,simulated
gaip-111-202612-06,visit-gaip-111-202612-06,gaip-111,mobility_risk_cochange,wide_low_density,development,good,2026-12,evaluation,2026-12-16,New Hub,37.457295,128.43625,56.68,2,96.2,simulated
gaip-112-202511-01,visit-gaip-112-202511-01,gaip-112,mobility_risk_cochange,dense_urban,development,good,2025-11,baseline,2025-11-03,Routine Hub A,37.453783,125.663951,3.71,0,95.9,simulated
gaip-112-202511-02,visit-gaip-112-202511-02,gaip-112,mobility_risk_cochange,dense_urban,development,good,2025-11,baseline,2025-11-06,Routine Hub A,37.453722,125.663644,4.72,0,95.4,simulated
gaip-112-202511-03,visit-gaip-112-202511-03,gaip-112,mobility_risk_cochange,dense_urban,development,good,2025-11,baseline,2025-11-09,Routine Hub B,37.458791,125.670601,6.54,0,99.7,simulated
gaip-112-202511-04,visit-gaip-112-202511-04,gaip-112,mobility_risk_cochange,dense_urban,development,good,2025-11,baseline,2025-11-12,Routine Hub A,37.453405,125.663752,3.91,0,97.9,simulated
gaip-112-202511-05,visit-gaip-112-202511-05,gaip-112,mobility_risk_cochange,dense_urban,development,good,2025-11,baseline,2025-11-15,Routine Hub B,37.459162,125.670222,7.22,0,95.2,simulated
